area_code,customer_code,sku_code,gsv,,
E41594,E7235,65038308,18876.33,,
E41594,E7235,65038272,61521.47,,
E41594,E7235,65024889,76371.48,,
E41594,E7235,21061779,1677.86,,
E41594,E7235,65003451,10067.13,,
E41594,E7235,20229792,18723.21,,
E41594,E7235,21079585,37446.42,,
E41594,E7235,21093200,9351.44,,
E41594,E7235,21144885,16365.02,,
E41594,E7235,21063284,21985.7,,
E41594,E7235,65037071,31834.31,,
E41594,E7235,65037077,43495.75,,
E41594,E7235,65037089,20407.52,,
E41594,E7235,65037078,-54.81,,
E41594,E7235,65037072,36880.68,,
E41594,E7235,65037090,24724.26,,
E41594,E7235,65037070,7098.34,,
E41594,E7235,65037076,17807.15,,
E41594,E7235,20292810,31094.98,,
E41594,E7235,20292816,17768.56,,
E41594,E7235,20292816,-54.45,,
E41594,E7235,20292808,20994.61,,
E41594,E7235,20292814,8421.42,,
E41594,E7235,20292814,-25.74,,
E41594,E7235,20293277,26296.11,,
E41594,E7235,20293279,32139.69,,
E41594,E7235,20293278,8276.8,,
E41594,E7235,20293280,18208.96,,
E41594,E7235,20228246,552650.04,,
E41594,E7235,20228256,402440.1,,
E41594,E7235,20284832,423282.06,,
E41594,E7235,20284833,339839.36,,
E41594,E7235,20228246,-51834.82,,
E41594,E7235,20228256,-71.64,,
E41594,E7235,20228246,-71.64,,
E41594,E7235,20228249,17087.16,,
E41594,E7235,20226140,663710.52,,
E41594,E7235,20228257,603183.46,,
E41594,E7235,20228257,-217.06,,
E41594,E7235,20226140,-43.83,,
E41594,E7235,21013982,6767.16,,
E41594,E7235,21013983,10150.74,,
E41594,E7235,21013987,11842.53,,
E41594,E7235,21013989,11842.53,,
E41594,E7235,21013987,828.98,,
E41594,E7604,65004502,-1826.55,,
E41594,E7604,65004502,19606599.62,,
E41594,E7604,65004510,-13016.93,,
E41594,E7604,65004510,13635933.28,,
E41594,E7604,21050313,-143707.47,,
E41594,E7604,65025118,-13798.48,,
E41594,E7604,65004578,-131340.41,,
E41594,E7604,65004578,1558405.6,,
E41594,E7604,65025118,-261093.65,,
E41594,E7604,21050313,533674.2,,
E41594,E7604,65025118,-89876.8,,
E41594,E7604,65025118,1094960.21,,
E41594,E7604,21031407,-186003.35,,
E41594,E7604,21031411,-557995.98,,
E41594,E7604,21031405,7876052.99,,
E41594,E7604,21031407,5608297.86,,
E41594,E7604,21031411,6340838.61,,
E41594,E7604,21031405,271478.4,,
E41594,E7604,21031411,194399.64,,
E41594,E7604,21031407,194448.69,,
E41594,E7604,21031405,-1208080.06,,
E41594,E7604,21031407,-427042.72,,
E41594,E7604,21031406,-69794.94,,
E41594,E7604,21031412,-249747.99,,
E41594,E7604,21031404,15732190.69,,
E41594,E7604,21031406,10852853.62,,
E41594,E7604,21031412,7206071.76,,
E41594,E7604,21031404,-196563.36,,
E41594,E7604,21031406,-124423.93,,
E41594,E7604,21031404,-389.2,,
E41594,E7604,21031412,-94.35,,
E41594,E7604,21031406,-983.93,,
E41594,E7604,21031405,-1900.24,,
E41594,E7604,21031411,-531.56,,
E41594,E7604,21001515,563094.4,,
E41594,E7604,21019617,786930.72,,
E41594,E7604,21002844,1586244.46,,
E41594,E7604,21002844,-66355.84,,
E41594,E7604,20304736,6493477.52,,
E41594,E7604,20304739,3710309.36,,
E41594,E7604,65004321,5990896.15,,
E41594,E7604,65004320,343921.56,,
E41594,E7604,65004313,986446.15,,
E41594,E7604,65004313,-12908.59,,
E41594,E7604,65004330,1733692.45,,
E41594,E7604,65004332,1938886.51,,
E41594,E7604,65004335,894485.84,,
E41594,E7604,65004338,1681237.3,,
E41594,E7604,21051980,-1027.86,,
E41594,E7604,21148868,-109.56,,
E41594,E7604,21067671,17693902.97,,
E41594,E7604,21067671,-4424.98,,
E41594,E7604,21148868,-24.03,,
E41594,E7604,21148869,-56876.03,,
E41594,E7604,21148869,-233356.7,,
E41594,E7604,21148870,-2727.23,,
E41594,E7604,21148868,-56246.05,,
E41594,E7604,21148869,7283621.41,,
E41594,E7604,21148870,-38699.85,,
E41594,E7604,21148868,24071040.05,,
E41594,E7604,21051980,-353598.38,,
E41594,E7604,21051988,12989074.76,,
E41594,E7604,21148869,-42518.65,,
E41594,E7604,21148868,-4547.4,,
E41594,E7604,21051980,6984724.06,,
E41594,E7604,21051988,-289930.27,,
E41594,E7604,21051988,1560.5,,
E41594,E7604,21086714,3082.8,,
E41594,E7604,21086717,7020,,
E41594,E7604,21086713,1077438.37,,
E41594,E7604,21086717,2813220,,
E41594,E7604,21086714,1992879.54,,
E41594,E7604,21086717,-757.8,,
E41594,E7604,21086713,-4263.46,,
E41594,E7604,21086714,-1906.8,,
E41594,E7604,21086713,480618.69,,
E41594,E7604,21086717,719395.67,,
E41594,E7604,21086714,682101.41,,
E41594,E7604,21039096,11000668.97,,
E41594,E7604,21148364,1321254.62,,
E41594,E7604,21148364,-1930.1,,
E41594,E7604,21148364,12571884.06,,
E41594,E7604,21148364,6196484.7,,
E41594,E7604,21039097,4728427.79,,
E41594,E7604,21066191,177025.52,,
E41594,E7604,21066191,766545.18,,
E41594,E7604,64019107,699.42,,
E41594,E7604,64019106,-8383.85,,
E41594,E7604,64019106,-59280.52,,
E41594,E7604,64019107,827163.23,,
E41594,E7604,64019108,259362.5,,
E41594,E7604,65038236,657395.68,,
E41594,E7604,21066192,110802.07,,
E41594,E7604,21066194,468805.36,,
E41594,E7604,64019110,-68870.13,,
E41594,E7604,64019111,214195.67,,
E41594,E7604,64019112,81421.54,,
E41594,E7604,64028163,-42407.29,,
E41594,E7604,64028164,2375994.1,,
E41594,E7604,64028165,1196864.11,,
E41594,E7604,65038237,104157.76,,
E41594,E7604,65038238,2944884.92,,
E41594,E7604,65002840,-766.46,,
E41594,E7604,65002841,-2020.02,,
E41594,E7604,65002840,44807.13,,
E41594,E7604,65002840,7108338.18,,
E41594,E7604,65002841,9860923.85,,
E41594,E7604,65002849,7760221.46,,
E41594,E7604,21140942,-876.54,,
E41594,E7604,21140942,3624145.25,,
E41594,E7604,21140942,-192.55,,
E41594,E7604,21140941,-3299.69,,
E41594,E7604,21140939,-2312.75,,
E41594,E7604,21140941,55189.2,,
E41594,E7604,21140942,-1234.29,,
E41594,E7604,21140941,4872915.74,,
E41594,E7604,21140939,7087277.56,,
E41594,E7604,21141274,1737923.7,,
E41594,E7604,21141195,973609.14,,
E41594,E7604,21141222,942269.79,,
E41594,E7604,21141274,300857.76,,
E41594,E7604,21141274,-1949.31,,
E41594,E7604,21141222,2494768.97,,
E41594,E7604,21141195,4001899.2,,
E41594,E7604,21008979,-3234.4,,
E41594,E7604,21008979,-1265.81,,
E41594,E7604,21008979,21117632.19,,
E41594,E7604,21009048,5626586.53,,
E41594,E7604,21009048,-124247.12,,
E41594,E7604,21008979,-147307.57,,
E41594,E7604,21008979,-112.74,,
E41594,E7604,21008979,-38632.77,,
E41594,E7604,21008979,-3021.02,,
E41594,E7604,21009048,-11763.03,,
E41594,E7604,21008977,-276.05,,
E41594,E7604,65028821,8045.73,,
E41594,E7604,21008977,2998237.33,,
E41594,E7604,21008977,26139438.08,,
E41594,E7604,21008977,57750,,
E41594,E7604,65028821,806701.36,,
E41594,E7604,21008977,-4638.15,,
E41594,E7604,65028821,5836123.89,,
E41594,E7604,65024944,18338.2,,
E41594,E7604,65024944,5337399.96,,
E41594,E7604,65024944,-23.76,,
E41594,E7604,21045982,-220.63,,
E41594,E7604,21045982,-1130.3,,
E41594,E7604,65003263,-8284.54,,
E41594,E7604,21045983,2067,,
E41594,E7604,65003263,4448093.16,,
E41594,E7604,21045982,-334.9,,
E41594,E7604,21045982,8060327.69,,
E41594,E7604,21045982,-203.47,,
E41594,E7604,21045982,-9051.44,,
E41594,E7604,21045983,25339.88,,
E41594,E7604,21045983,11516605.6,,
E41594,E7604,21029749,-173.83,,
E41594,E7604,21029753,-56.82,,
E41594,E7604,21029754,-122.01,,
E41594,E7604,21029755,-35.1,,
E41594,E7604,21029749,2040745.83,,
E41594,E7604,21029753,3889382.51,,
E41594,E7604,21029754,2238009.67,,
E41594,E7604,21029755,1724915.76,,
E41594,E7604,21000771,-434.47,,
E41594,E7604,21000767,-930.66,,
E41594,E7604,21000763,-11219.68,,
E41594,E7604,21000763,31231179.88,,
E41594,E7604,21000763,-38262.99,,
E41594,E7604,21000765,-1729.19,,
E41594,E7604,21000769,-550.62,,
E41594,E7604,21000765,-6584.88,,
E41594,E7604,21000765,15866320.65,,
E41594,E7604,21000769,9225485.48,,
E41594,E7604,21000773,5302499.67,,
E41594,E7604,21000773,-185318.01,,
E41594,E7604,21000769,-172930.77,,
E41594,E7604,21000765,-203435.69,,
E41594,E7604,21000773,-46016.94,,
E41594,E7604,21000769,-19049.37,,
E41594,E7604,21000765,-29469.82,,
E41594,E7604,21000769,-220.24,,
E41594,E7604,21000773,2259,,
E41594,E7604,21000765,-302.37,,
E41594,E7604,21000767,-3.9,,
E41594,E7604,21000767,18290951.25,,
E41594,E7604,21000771,10550229.37,,
E41594,E7604,21000771,-2301.94,,
E41594,E7604,21000767,-4099.06,,
E41594,E7604,21000771,-80228.85,,
E41594,E7604,21000767,-156780.75,,
E41594,E7604,21039110,16484.98,,
E41594,E7604,21039111,-28751.51,,
E41594,E7604,21039792,239358.75,,
E41594,E7604,21039110,591155.27,,
E41594,E7604,21039111,-56022.83,,
E41594,E7604,21039792,64053.75,,
E41594,E7604,21054827,390685.26,,
E41594,E7604,21039113,94280.21,,
E41594,E7604,21018172,-69165.73,,
E41594,E7604,21039113,533874.59,,
E41594,E7604,21039115,323640,,
E41594,E7604,21054829,294856.8,,
E41594,E7604,21137489,6012729.29,,
E41594,E7604,21137551,-501.64,,
E41594,E7604,21137551,6080550.46,,
E41594,E7604,21137551,662206.11,,
E41594,E7604,21137524,2187315.52,,
E41594,E7604,21137524,-22734.68,,
E41594,E7604,21137551,1576156.4,,
E41594,E7604,21137551,2912760,,
E41594,E7604,21137489,1545966.04,,
E41594,E7604,21137489,996525,,
E41594,E7604,21137489,-67387.02,,
E41594,E7604,21137551,-56468.01,,
E41594,E7604,21137524,829475.22,,
E41594,E7604,21137524,-1117.99,,
E41594,E7604,65024857,-6751.16,,
E41594,E7604,65024857,830957.01,,
E41594,E7604,65038308,-5208.23,,
E41594,E7604,65038308,-1093.61,,
E41594,E7604,65038308,1173894.47,,
E41594,E7604,65038272,755229.08,,
E41594,E7604,65038272,-846.38,,
E41594,E7604,65038272,-313.19,,
E41594,E7604,65024889,1442784.88,,
E41594,E7604,65024889,-8633.46,,
E41594,E7604,65024889,-2624.16,,
E41594,E7604,21061779,54151.21,,
E41594,E7604,21061779,1820478.1,,
E41594,E7604,65003451,-1293.07,,
E41594,E7604,65003451,-1050.99,,
E41594,E7604,65003451,1254660.82,,
E41594,E7604,65003451,-16389.32,,
E41594,E7604,65003451,-18744.99,,
E41594,E7604,21079585,-250314.12,,
E41594,E7604,21079585,-131655.05,,
E41594,E7604,20229792,-69.55,,
E41594,E7604,20229792,221542.4,,
E41594,E7604,21079585,424392.76,,
E41594,E7604,21010304,456348.39,,
E41594,E7604,21093200,-391868.77,,
E41594,E7604,21144885,1319231,,
E41594,E7604,21093200,731640,,
E41594,E7604,21093200,-150071.93,,
E41594,E7604,21063284,-1147.65,,
E41594,E7604,21063284,286765.98,,
E41594,E7604,21063284,-18727.43,,
E41594,E7604,21063284,-240564.9,,
E41594,E7604,21063284,-53036.94,,
E41594,E7604,21063284,2633886.86,,
E41594,E7604,21063284,-14396,,
E41594,E7604,65037077,-18043.87,,
E41594,E7604,65037071,-13800.32,,
E41594,E7604,65037089,-15760.99,,
E41594,E7604,65037071,2432887.13,,
E41594,E7604,65037077,2279351.46,,
E41594,E7604,65037089,3130600.45,,
E41594,E7604,65037078,-47958.8,,
E41594,E7604,65037072,-60154.04,,
E41594,E7604,65037090,15094.86,,
E41594,E7604,65037072,2732688.38,,
E41594,E7604,65037078,2232157.11,,
E41594,E7604,65037090,2423218.31,,
E41594,E7604,65037076,-14276.94,,
E41594,E7604,65037070,-20852.98,,
E41594,E7604,65037088,-8010.01,,
E41594,E7604,65037070,2341446.86,,
E41594,E7604,65037076,1753501.2,,
E41594,E7604,20277449,-45371.47,,
E41594,E7604,21069275,865497.12,,
E41594,E7604,20277449,-224193.81,,
E41594,E7604,20292810,531155.47,,
E41594,E7604,20292816,487240.54,,
E41594,E7604,20292816,-142083.52,,
E41594,E7604,20292808,1172607.47,,
E41594,E7604,20292814,1003791.43,,
E41594,E7604,20292814,-70240.71,,
E41594,E7604,20293277,1993020.13,,
E41594,E7604,20293279,2195472.24,,
E41594,E7604,20293277,-44311.33,,
E41594,E7604,20293279,-65075.82,,
E41594,E7604,20293278,1589723.28,,
E41594,E7604,20293280,1139814.62,,
E41594,E7604,20293278,-30619.06,,
E41594,E7604,20293280,-32105.56,,
E41594,E7604,20228246,2579575.99,,
E41594,E7604,20228256,888137.63,,
E41594,E7604,20284832,11247409.93,,
E41594,E7604,20284833,4886876.34,,
E41594,E7604,20228256,-1010.37,,
E41594,E7604,20228256,-4668.52,,
E41594,E7604,20228246,-26980.41,,
E41594,E7604,20284832,-34959.47,,
E41594,E7604,20228256,-35.82,,
E41594,E7604,20284833,-1864.57,,
E41594,E7604,20228257,-3189.14,,
E41594,E7604,20226140,7375361.47,,
E41594,E7604,20228257,2828419.08,,
E41594,E7604,20226140,-44.35,,
E41594,E7604,20228257,-20040.67,,
E41594,E7604,20226140,-32356.91,,
E41594,E7604,21013982,-25381.96,,
E41594,E7604,21013982,1115661.03,,
E41594,E7604,21013983,508946.26,,
E41594,E7604,21013987,475179.81,,
E41594,E7604,21013989,800637.92,,
E41594,E7604,21013989,-24306,,
E41594,E7604,21013987,-18151.23,,
E41594,E7607,65004502,-2313.75,,
E41594,E7607,65004502,21521727.87,,
E41594,E7607,65004510,-1000.9,,
E41594,E7607,65004510,14171283.75,,
E41594,E7607,21050313,-17452.63,,
E41594,E7607,65025118,-1446.48,,
E41594,E7607,65004578,-6658.42,,
E41594,E7607,65004578,1774727.16,,
E41594,E7607,65025118,-77034.49,,
E41594,E7607,21050313,891940.32,,
E41594,E7607,65025118,-4109.26,,
E41594,E7607,65025118,1116642.61,,
E41594,E7607,21031407,-43814.03,,
E41594,E7607,21031411,-138552.59,,
E41594,E7607,21031405,8287159.66,,
E41594,E7607,21031407,6580735.77,,
E41594,E7607,21031411,5877686.38,,
E41594,E7607,21031405,1410917.94,,
E41594,E7607,21031411,1203674.17,,
E41594,E7607,21031407,1133648.13,,
E41594,E7607,21031405,-460142.76,,
E41594,E7607,21031407,-68081.57,,
E41594,E7607,21031406,-55567.85,,
E41594,E7607,21031412,-100153.18,,
E41594,E7607,21031404,15689273.37,,
E41594,E7607,21031406,11213439.51,,
E41594,E7607,21031412,7418981.09,,
E41594,E7607,21031404,-149894.24,,
E41594,E7607,21031406,-185667.09,,
E41594,E7607,21031404,-254.41,,
E41594,E7607,21031412,-4547.28,,
E41594,E7607,21031406,-3826.18,,
E41594,E7607,21031405,-15991.4,,
E41594,E7607,21031411,-8781.9,,
E41594,E7607,21001515,476984.28,,
E41594,E7607,21019617,680983.65,,
E41594,E7607,21002844,1334888.41,,
E41594,E7607,21002844,-8274.68,,
E41594,E7607,20304736,7869484.38,,
E41594,E7607,20304739,4347579.14,,
E41594,E7607,65004321,3576879.67,,
E41594,E7607,65004320,310203.76,,
E41594,E7607,65004313,1102480.49,,
E41594,E7607,65004313,-5931.76,,
E41594,E7607,65004330,2898186.6,,
E41594,E7607,65004332,2391524.36,,
E41594,E7607,65004335,1708337.37,,
E41594,E7607,65004338,1891338.37,,
E41594,E7607,21051980,-633.98,,
E41594,E7607,21148868,-272.58,,
E41594,E7607,21067671,6275022.02,,
E41594,E7607,21067671,213232.33,,
E41594,E7607,21148869,-200.21,,
E41594,E7607,21148869,-5575.49,,
E41594,E7607,21148870,-14768.21,,
E41594,E7607,21148868,919266.71,,
E41594,E7607,21148869,6895556.38,,
E41594,E7607,21148870,-1430.37,,
E41594,E7607,21148868,11459910.59,,
E41594,E7607,21051980,-11675.13,,
E41594,E7607,21051988,9011681.25,,
E41594,E7607,21148869,-1353.61,,
E41594,E7607,21148868,-4840.44,,
E41594,E7607,21051980,4094339.86,,
E41594,E7607,21051988,-8542.64,,
E41594,E7607,21051988,-1108.45,,
E41594,E7607,21086714,5353.08,,
E41594,E7607,21086717,4193.4,,
E41594,E7607,21086713,687978.18,,
E41594,E7607,21086717,2402940,,
E41594,E7607,21086714,1417020,,
E41594,E7607,21086717,840.6,,
E41594,E7607,21086713,-4162.39,,
E41594,E7607,21086714,434.4,,
E41594,E7607,21086713,348649.2,,
E41594,E7607,21086717,964200,,
E41594,E7607,21086714,660000,,
E41594,E7607,21039096,5875415.58,,
E41594,E7607,21148364,605624.32,,
E41594,E7607,21148364,-4762.76,,
E41594,E7607,21148364,9685590.43,,
E41594,E7607,21148364,-96.04,,
E41594,E7607,21148364,2454293.94,,
E41594,E7607,21039097,6463311.32,,
E41594,E7607,21066191,654501.21,,
E41594,E7607,21066191,411534.35,,
E41594,E7607,64019107,-2877.83,,
E41594,E7607,64019106,-4705.29,,
E41594,E7607,64019106,-11069.57,,
E41594,E7607,64019107,1669775.57,,
E41594,E7607,64019108,395129.11,,
E41594,E7607,65038236,1017988.66,,
E41594,E7607,21066192,425169.52,,
E41594,E7607,21066194,424118.9,,
E41594,E7607,64019110,-12788.06,,
E41594,E7607,64019111,303529.16,,
E41594,E7607,64019112,209185.58,,
E41594,E7607,64028163,-7340.55,,
E41594,E7607,64028164,1421877.36,,
E41594,E7607,64028165,735479.09,,
E41594,E7607,65038237,341217.49,,
E41594,E7607,65038238,3592255.53,,
E41594,E7607,65002840,-1983.12,,
E41594,E7607,65002841,-2296.25,,
E41594,E7607,65002840,59391.58,,
E41594,E7607,65002840,4871299.5,,
E41594,E7607,65002841,7414644.45,,
E41594,E7607,65002849,4756904.47,,
E41594,E7607,21140942,-1664.77,,
E41594,E7607,21140942,2973588.95,,
E41594,E7607,21140942,-443.11,,
E41594,E7607,21140941,-3043.86,,
E41594,E7607,21140939,-2390.67,,
E41594,E7607,21140941,73152.66,,
E41594,E7607,21140941,4055161.41,,
E41594,E7607,21140939,5502824.13,,
E41594,E7607,21141274,2733829.71,,
E41594,E7607,21141195,998680.62,,
E41594,E7607,21141222,716626.47,,
E41594,E7607,21141274,409500.84,,
E41594,E7607,21141274,-768.86,,
E41594,E7607,21141222,2887620.26,,
E41594,E7607,21141195,3979853.01,,
E41594,E7607,21008979,14857396.73,,
E41594,E7607,21009048,3726468.81,,
E41594,E7607,21009048,-80579.31,,
E41594,E7607,21008979,-12997.52,,
E41594,E7607,21008979,-2096.88,,
E41594,E7607,21008979,-1989.32,,
E41594,E7607,21009048,-2950.47,,
E41594,E7607,21008977,-24.26,,
E41594,E7607,65028821,-79.7,,
E41594,E7607,21008977,1891733.21,,
E41594,E7607,21008977,16086843.61,,
E41594,E7607,21008977,2310,,
E41594,E7607,65028821,528624.96,,
E41594,E7607,21008977,-5148,,
E41594,E7607,65028821,3042110.74,,
E41594,E7607,65024944,244443.08,,
E41594,E7607,65024944,3441667.5,,
E41594,E7607,65024944,-3468.96,,
E41594,E7607,21045982,-324.71,,
E41594,E7607,21045982,-621.14,,
E41594,E7607,65003263,-625.12,,
E41594,E7607,21045983,-7479.82,,
E41594,E7607,65003263,3133890.82,,
E41594,E7607,21045982,-543.09,,
E41594,E7607,21045982,4940408.33,,
E41594,E7607,21045982,-79.2,,
E41594,E7607,21045983,1640.73,,
E41594,E7607,21045983,11099914.97,,
E41594,E7607,21029749,-315.9,,
E41594,E7607,21029753,-155.43,,
E41594,E7607,21029754,-220.62,,
E41594,E7607,21029755,-140.37,,
E41594,E7607,21029749,1781639.08,,
E41594,E7607,21029753,3693614.6,,
E41594,E7607,21029754,1923675.53,,
E41594,E7607,21029755,1337073.8,,
E41594,E7607,21000771,-187.61,,
E41594,E7607,21000767,-299.92,,
E41594,E7607,21000763,-7619.28,,
E41594,E7607,21000763,24488858.99,,
E41594,E7607,21000769,-86.74,,
E41594,E7607,21000765,12035193.38,,
E41594,E7607,21000769,6331316.61,,
E41594,E7607,21000773,4332541.36,,
E41594,E7607,21000773,-91202.28,,
E41594,E7607,21000769,-29028.53,,
E41594,E7607,21000765,-99050.57,,
E41594,E7607,21000773,-12472.05,,
E41594,E7607,21000769,-2215.69,,
E41594,E7607,21000765,-8143.68,,
E41594,E7607,21000773,-1202.9,,
E41594,E7607,21000765,-701.14,,
E41594,E7607,21000771,-3.9,,
E41594,E7607,21000767,12949821.81,,
E41594,E7607,21000771,7879053.35,,
E41594,E7607,21000771,-3357.25,,
E41594,E7607,21000767,-2894.41,,
E41594,E7607,21012084,797071.22,,
E41594,E7607,21039110,334782.29,,
E41594,E7607,21039111,220209.51,,
E41594,E7607,21039792,861270.66,,
E41594,E7607,21039110,1168881.21,,
E41594,E7607,21039792,37083.75,,
E41594,E7607,21054827,2282191.98,,
E41594,E7607,21039113,490759.18,,
E41594,E7607,21018172,198654.4,,
E41594,E7607,21039113,1162169.28,,
E41594,E7607,21039115,432392.8,,
E41594,E7607,21041422,803303.1,,
E41594,E7607,21054829,2357724.04,,
E41594,E7607,21137489,4081620.84,,
E41594,E7607,21137551,-1607.98,,
E41594,E7607,21137551,5064032.39,,
E41594,E7607,21137551,5999387.85,,
E41594,E7607,21137524,-9.02,,
E41594,E7607,21137524,1277373.41,,
E41594,E7607,21137524,-1405.81,,
E41594,E7607,21137551,42434.98,,
E41594,E7607,21137551,3186180,,
E41594,E7607,21137489,1611430.4,,
E41594,E7607,21137489,25800,,
E41594,E7607,21137489,103712.96,,
E41594,E7607,21137551,-36543.9,,
E41594,E7607,21137524,538840.68,,
E41594,E7607,21137524,-103.24,,
E41594,E7607,65024857,-478.47,,
E41594,E7607,65038272,-783,,
E41594,E7607,65038272,-282.15,,
E41594,E7607,65024889,924135.68,,
E41594,E7607,65024889,-7688.28,,
E41594,E7607,65024889,-3186.36,,
E41594,E7607,21061779,164007.44,,
E41594,E7607,21061779,1045306.78,,
E41594,E7607,65003451,-4638.71,,
E41594,E7607,65003451,-61.51,,
E41594,E7607,65003451,1043159.37,,
E41594,E7607,65003451,-12471.5,,
E41594,E7607,65003451,-30245.01,,
E41594,E7607,21079585,-157069.02,,
E41594,E7607,21079585,-30813.11,,
E41594,E7607,20229792,-20780.22,,
E41594,E7607,20229792,-110367.09,,
E41594,E7607,21010304,2039220.51,,
E41594,E7607,21093200,242362.81,,
E41594,E7607,21144885,1094118.48,,
E41594,E7607,21093200,638820,,
E41594,E7607,21093200,-82884.14,,
E41594,E7607,21063284,-310,,
E41594,E7607,21063284,111443.3,,
E41594,E7607,21063284,-1695.1,,
E41594,E7607,21063284,-31053.98,,
E41594,E7607,21063284,1822614.53,,
E41594,E7607,21063284,-102.91,,
E41594,E7607,65037077,-15832.28,,
E41594,E7607,65037071,-16963.55,,
E41594,E7607,65037089,-33266.58,,
E41594,E7607,65037071,988541.58,,
E41594,E7607,65037077,1085855.68,,
E41594,E7607,65037089,1490604.86,,
E41594,E7607,65037078,-39447.6,,
E41594,E7607,65037072,-60764.8,,
E41594,E7607,65037090,-83860.63,,
E41594,E7607,65037072,1852533.79,,
E41594,E7607,65037078,1619658.12,,
E41594,E7607,65037090,2192503.99,,
E41594,E7607,65037076,-7651.74,,
E41594,E7607,65037070,-12924.53,,
E41594,E7607,65037070,972544.27,,
E41594,E7607,65037076,6738.55,,
E41594,E7607,65037088,-13352.09,,
E41594,E7607,20277449,-13281.01,,
E41594,E7607,21069275,1626859.62,,
E41594,E7607,20277449,-67035.78,,
E41594,E7607,20292810,711359.83,,
E41594,E7607,20292816,556031.52,,
E41594,E7607,20292816,-40646.95,,
E41594,E7607,20292808,10858.49,,
E41594,E7607,20292814,-54141.21,,
E41594,E7607,20292814,-18190.81,,
E41594,E7607,20293277,2212280.03,,
E41594,E7607,20293279,2189304.47,,
E41594,E7607,20293277,-14304.89,,
E41594,E7607,20293279,-2155,,
E41594,E7607,20293278,1414639.18,,
E41594,E7607,20293280,-1792.75,,
E41594,E7607,20293278,-5930.21,,
E41594,E7607,20293278,-855.85,,
E41594,E7607,20293280,-4013.09,,
E41594,E7607,20228246,-71.64,,
E41594,E7607,20228246,2310188.05,,
E41594,E7607,20228256,874452.71,,
E41594,E7607,20284832,11194976.06,,
E41594,E7607,20284833,4417435.3,,
E41594,E7607,20228256,-2594.15,,
E41594,E7607,20228256,-1704,,
E41594,E7607,20228246,-72451.12,,
E41594,E7607,20284832,-773.74,,
E41594,E7607,20228256,-35.82,,
E41594,E7607,20284833,-2371.29,,
E41594,E7607,20228249,-1050.84,,
E41594,E7607,20228257,-1876.34,,
E41594,E7607,20226140,6859234.44,,
E41594,E7607,20228257,2445625.09,,
E41594,E7607,20228257,-8834.86,,
E41594,E7607,20226140,-15154.72,,
E41594,E7607,21013982,-14456.15,,
E41594,E7607,21013982,772442.54,,
E41594,E7607,21013983,89664.87,,
E41594,E7607,21013987,495411.93,,
E41594,E7607,21013989,167345.09,,
E41594,E7607,21013989,-81485.1,,
E41594,E7607,21013987,-66553.07,,
E41594,E7608,65004502,-1758.6,,
E41594,E7608,65004502,32623133.82,,
E41594,E7608,65004510,-1026.9,,
E41594,E7608,65004510,20167806.52,,
E41594,E7608,21050313,-15363.04,,
E41594,E7608,65025118,-1364.24,,
E41594,E7608,65004578,-6320.35,,
E41594,E7608,65004578,1848737.25,,
E41594,E7608,65025118,-6901.34,,
E41594,E7608,21050313,763620.32,,
E41594,E7608,65025118,-14876.26,,
E41594,E7608,65025118,1148985.7,,
E41594,E7608,21031407,-14014.34,,
E41594,E7608,21031411,-157815.3,,
E41594,E7608,21031405,12016624.24,,
E41594,E7608,21031407,8140946.51,,
E41594,E7608,21031411,7589088.87,,
E41594,E7608,21031405,375709.9,,
E41594,E7608,21031411,330697.66,,
E41594,E7608,21031407,299165.44,,
E41594,E7608,21031405,1902137.35,,
E41594,E7608,21031407,-37714.3,,
E41594,E7608,21031406,-10506.94,,
E41594,E7608,21031412,195141.75,,
E41594,E7608,21031404,19721851.41,,
E41594,E7608,21031406,14333962.47,,
E41594,E7608,21031412,9179260.87,,
E41594,E7608,21031404,-170441.33,,
E41594,E7608,21031406,-1373.94,,
E41594,E7608,21031404,-57.28,,
E41594,E7608,21001515,853100.26,,
E41594,E7608,21019617,1049830.59,,
E41594,E7608,21002844,2278522.38,,
E41594,E7608,21002844,-8007.31,,
E41594,E7608,20304736,8824538.34,,
E41594,E7608,20304739,5251818.21,,
E41594,E7608,65004321,10109343.83,,
E41594,E7608,65004320,1355577.2,,
E41594,E7608,65004313,2442430.8,,
E41594,E7608,65004313,-20117.04,,
E41594,E7608,65004330,4017692,,
E41594,E7608,65004332,3408129.67,,
E41594,E7608,65004335,2352332.38,,
E41594,E7608,65004338,2361071.72,,
E41594,E7608,21051980,-1388,,
E41594,E7608,21148868,-197.34,,
E41594,E7608,21067671,17693976.6,,
E41594,E7608,21067671,-3484.36,,
E41594,E7608,21148869,-89.02,,
E41594,E7608,21148869,-183799.47,,
E41594,E7608,21148870,-4911.67,,
E41594,E7608,21148868,-16056.87,,
E41594,E7608,21148869,7758775.56,,
E41594,E7608,21148868,26965170.15,,
E41594,E7608,21051980,-27129.06,,
E41594,E7608,21051988,21504460.68,,
E41594,E7608,21148869,-16930.47,,
E41594,E7608,21148868,-5303.76,,
E41594,E7608,21051980,9893164.52,,
E41594,E7608,21051988,-74641.86,,
E41594,E7608,21051988,-1383.26,,
E41594,E7608,21086713,-19.13,,
E41594,E7608,21086714,1855.56,,
E41594,E7608,21086717,4440,,
E41594,E7608,21086713,1265359.25,,
